Unnamed: 0,SMILES,Fluorescence_Oscillator_Strength
119,CCOC(=O)c1cc(-c2cc(OC)ccc2-c2ccc3ncn(C)c3c2)oc1-c1cc(OC)ccc1-c1ccc2ncn(C)c2c1,-0.214995077
120,C(=C/c1cnc(/C=C/c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c2nsnc12)\c1ccc2c(c1)c1cc(-c3ccccc3)ccc1n2-c1ccccc1,-1.112093383
121,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccccc4-c4cnc(N)c(-c5ccccc5-c5ccc(-n6c7cc(OC)ccc7c7ccc(OC)cc76)cc5)n4)cc3)c2c1,-0.019924737
122,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cccc(-c4cc(C(=O)O)c(-c5cccc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)c5C)cc4C(=O)O)c3C)cc2)cc1,-0.002254117
123,O=c1c2ccccc2n(-c2ccc(-c3ncccc3-c3ccc(-c4cccnc4-c4ccc(-n5c6ccccc6c(=O)c6ccccc65)cc4)o3)cc2)c2ccccc12,-0.045779549
124,COc1cc(-c2cccc(-c3ccc(N(C)C)cc3)c2)c(OC)cc1-c1cccc(-c2ccc(N(C)C)cc2)c1,-0.034288255
125,Fc1c(F)c(-c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)s2)c(F)c(F)c1-c1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)s1,-1.430177473
126,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2ccc(F)c(F)c2-c2ccc(-c3c(-c4ccc(-n5c6ccc(OC)cc6c6cc(OC)ccc65)cc4)ccc(F)c3F)c(S(N)(=O)=O)c2)cc1,-0.001424455
127,COC(=O)c1cc(-c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc(F)c2F)c(C(=O)OC)cc1-c1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)ccc(F)c1F,-0.011165566
128,Cc1cnc(-c2ccc(-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2C)c(-c2ccc(-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2C)c1,-0.00431101
129,COc1ccc(-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)cc2)cc1-c1cc(-c2cc(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)cc3)ccc2OC)c(SC)cc1F,-0.021111586
130,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2ccc(C)c(F)c2-c2cccc(-c3c(-c4ccc(-n5c6ccc(C)cc6c6cc(C)ccc65)cc4)ccc(C)c3F)c2C#N)cc1,-0.067610626
131,COc1ccc2c(c1)N(c1ccc(-c3cccc(-c4ccsc4-c4sccc4-c4cccc(-c5ccc(N6c7ccccc7Sc7ccc(OC)cc76)cc5)c4F)c3F)cc1)c1ccccc1S2,-0.01253372
132,CC(C)(C)c1cc(-c2ccccc2-c2ccccc2-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc(-c2ccccc2-c2ccccc2-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c1,-0.022772951
133,COC(=O)c1nc(N)c(-c2cncc(-c3ccc(-n4c5ccc(OC)cc5c5cc(OC)ccc54)cc3)c2)cc1-c1cncc(-c2ccc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)cc2)c1,-0.005425389
134,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2ccc(OC)c(-c3ccc(-c4ccc(-c5cc(-c6ccc(-n7c8ccc(OC)cc8c8cc(OC)ccc87)cc6)ccc5OC)cc4)cc3)c2)cc1,-0.689786492
135,CN(C)c1ccc(-c2cccc(-c3cc(-c4cccc(-c5ccc(N(C)C)c6ccccc56)c4)c(N)c(C(F)(F)F)c3)c2)c2ccccc12,-0.027271817
136,CCCCCCc1cc(-c2cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc(C(F)(F)F)c2)c(CCCCCC)cc1-c1cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc(C(F)(F)F)c1,-0.023453034
137,Cc1cc(-c2c(-c3ccc(-n4ccnc4)cc3)ccc(F)c2F)cc(-c2c(-c3ccc(-n4ccnc4)cc3)ccc(F)c2F)c1O,-0.030774209
138,CCOC(=O)c1cc(-c2ccc(N3c4ccccc4CCc4ccccc43)cc2)cc(-c2ccc(-c3cc(C(=O)OCC)cc(-c4ccc(N5c6ccccc6CCc6ccccc65)cc4)c3)c3ccccc23)c1,-0.177845145
139,COC(=O)c1cc(-c2cccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)c2F)c(C(=O)OC)cc1-c1cccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)c1F,-0.002318214
140,c1ccc(-c2ccc3c(c2)c2cc(-c4ncccc4-c4ccc5cc(-c6cccnc6-c6ccc7c(c6)c6cc(-c8ccccc8)ccc6n7-c6ccccc6)ccc5c4)ccc2n3-c2ccccc2)cc1,-0.006497928
141,Fc1cc(OCc2ccccc2)c(-c2sc3ccccc3c2-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1-c1sc2ccccc2c1-c1ccc2c3ccccc3n(-c3ccccc3)c2c1,-0.024406006
142,COc1cc(-c2cnc(-c3cc(OC)cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)c3)c(C)c2)cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c1,-0.050175522
143,CC(C)(C)c1cc(-c2cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3o2)cc(-c2cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3o2)c1,-0.393451807
144,COc1ccc2c3ccccc3n(-c3ccc(-c4cc(C)cc(-c5cc(F)c(-c6cc(C)cc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)c6)c6nsnc56)c4)cc3)c2c1,-0.002799012
145,Nc1c(-c2cccc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c2)cc(-c2cccc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c2)cc1C(F)(F)F,-0.016718331
146,Cc1cc(-c2ccc(N(C)C)c3ccccc23)ccc1-c1ccc(-c2ccc(-c3ccc(N(C)C)c4ccccc34)cc2C)c2nccnc12,-0.124154482
147,COc1ccc2c(c1)N(c1ccc(-c3ccc4oc(-c5ccoc5-c5cc6cc(-c7ccc(N8c9ccccc9Sc9ccc(OC)cc98)cc7)ccc6o5)cc4c3)cc1)c1ccccc1S2,-0.061066628
148,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2cc(-c3cc(C)c(-c4cc(-c5ccc(-n6c7ccc(OC)cc7c7cc(OC)ccc76)cc5)c5ccccc5c4F)cc3C)c(F)c3ccccc23)cc1,-0.204748006
149,CCCCCCCCCCCCc1cc(-c2ccnc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)c2)sc1-c1ccnc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1,-0.00487882
150,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C)c(F)c3-c3csc(C(=O)O)c3-c3c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)ccc(C)c3F)cc2)cc1,-0.012079591
151,COc1ccc2c(c1)N(c1ccc(-c3ncccc3-c3nc(-c4cccnc4-c4ccc(N5c6ccccc6Sc6ccc(OC)cc65)cc4)n(C(=O)OC(C)(C)C)n3)cc1)c1ccccc1S2,-0.001974058
152,O=c1c2ccccc2n(-c2ccc(-c3cc(-c4cc(CO)cc(-c5ccnc(-c6ccc(-n7c8ccccc8c(=O)c8ccccc87)cc6)c5)c4)ccn3)cc2)c2ccccc12,-0.001053426
153,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-n8c9ccc(OC)cc9c9cc(OC)ccc98)cc7)s6)s5)cc4)s3)s2)cc1,-3.067614655
154,CCOC(=O)c1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(-c2ccc(-c3cc(C(=O)OCC)cc(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)c3)c3ccccc23)c1,-0.124944495
155,Cc1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc(-c2ccc(-c3cc(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)cc(C)c3F)c(C(F)(F)F)c2)c1F,-0.005690016
156,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2ccc(C(F)(F)F)cc2-c2cccc(-c3cccc(-c4cccc(-c5cc(C(F)(F)F)ccc5-c5ccc(-n6c7ccc(OC)cc7c7cc(OC)ccc76)cc5)n4)n3)n2)cc1,-0.001156214
157,CCn1c2ccccc2c2cc(-c3ccc(OC)cc3-c3cc(-c4cc(OC)ccc4-c4ccc5c(c4)c4ccccc4n5CC)c(N)nn3)ccc21,-0.004587259
158,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc(-c4cnc(-c5ccnc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)c5)s4)ccn3)cc2)cc1,-0.018811249
159,c1ccc(-c2nc3ccccc3n2-c2ccc(-c3cnccc3-c3cnc(-c4ccncc4-c4ccc(-n5c(-c6ccccc6)nc6ccccc65)cc4)cn3)cc2)cc1,-0.001781307
160,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(-c4ccc(/C=C/c5ccc(-c6ccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)nc6)cc5)cc4)cn3)ccc21,-2.991138295
161,CSc1cc(F)c(-c2cc(C)cc(-c3ccc(-n4ccnc4)cc3)c2)cc1-c1cc(C)cc(-c2ccc(-n3ccnc3)cc2)c1,-0.044742019
162,Cc1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc(-c2ccc(-c3cc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)cc(C)c3F)c(S(=O)(=O)F)c2)c1F,-0.002173153
163,CCOc1c(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cc(Cl)cc1-c1cnc(C#N)c(-c2cc(Cl)cc(-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)c2OCC)c1,-0.001066778
164,Cc1cc(-c2ccc(-c3cc(C)cc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)c3)c(N)c2)cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)c1,-0.017625633
165,CCOC(=O)c1cc(-c2ccc(N3c4ccccc4Sc4ccc(OC)cc43)cc2)cc(-c2sc(-c3cc(C(=O)OCC)cc(-c4ccc(N5c6ccccc6Sc6ccc(OC)cc65)cc4)c3)c3c2OCCO3)c1,-0.096697402
166,CCCCCCc1c(-c2ccccc2-c2ccccc2-c2ccc(N3c4ccccc4Sc4ccc(OC)cc43)cc2)sc(-c2ccccc2-c2ccccc2-c2ccc(N3c4ccccc4Sc4ccc(OC)cc43)cc2)c1CCCCCC,-0.809450845
167,CCn1c2ccccc2c2cc(/C=C/c3ccc(C)c(/C=C/c4ccc5c(c4)c4ccccc4n5CC)c3)ccc21,-0.383275121
168,COC(=O)c1ccccc1N(c1ccc(-c2cc(F)cc(-c3cc(-c4cc(F)cc(-c5ccc(N(c6cccc(C(F)(F)F)c6)c6ccccc6C(=O)OC)cc5)c4)c(OCc4ccccc4)cc3F)c2)cc1)c1cccc(C(F)(F)F)c1,-0.07270013
169,c1ccc(N(c2ccccc2)c2ccc(-c3ccccc3-c3cnc(-c4ccccc4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)nc3)cc2)cc1,-0.056164189
170,CC(C)[Si](C(C)C)(C(C)C)n1cc(-c2cccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)c(-c2cccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)c1,-0.006409033
171,CC(C)(C)c1cc(/C=C/c2ccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)cc2)cc(/C=C/c2ccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)cc2)c1,-1.793770778
172,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(/C=C/c5csc(/C=C/c6ccc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)cc6)n5)cc4)cc3)c2c1,-0.127176393
173,FC(F)(F)c1ccc2c(c1)N(c1ccc(-c3c(-c4cccc(-c5cccc(-c6sc7ccccc7c6-c6ccc(N7c8ccccc8Sc8ccc(C(F)(F)F)cc87)cc6)n5)n4)sc4ccccc34)cc1)c1ccccc1S2,-0.002107986
174,COc1cc(-c2ccnc(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c2)c(OC)cc1-c1ccnc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1,-0.547599377
175,CCOC(=O)c1cc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc(-c2cc(OC(F)(F)F)cc(-c3cc(C(=O)OCC)cc(-c4ccc(N(c5ccccc5)c5ccc(-c6ccccc6)cc5)cc4)c3)c2)c1,-0.001071894
176,NS(=O)(=O)c1cc(-c2cc(F)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)ccc1-c1cc(F)cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1,-0.0239287
177,CCCCCCCCCCCCc1cc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)sc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,-1.823897877
178,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cccc(-c4ccc(S(C)(=O)=O)cc4-c4cccc(-c5ccc(N(c6ccc(OC)cc6)c6ccc(OC)cc6)cc5)c4)c3)cc2)cc1,-0.020814767
179,COc1c(-c2cc(C(F)(F)F)ccc2-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc(C)cc1-c1cc(C(F)(F)F)ccc1-c1ccc2c3ccccc3n(-c3ccc(-c4ccccc4)cc3)c2c1,-0.038549955
180,COC(=O)c1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2)c(C(=O)OC)cc1-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)nc1,-1.037236056
181,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2cscc2-c2cc(C3CCCCC3)c(-c3cscc3-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)cc3)s2)cc1,-0.006603685
182,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-n6c7ccc(OC)cc7c7cc(OC)ccc76)cc5)cc4C)c(S(N)(=O)=O)c3)c(C)c2)cc1,-0.446504095
183,CC1(C)c2ccccc2N(c2ccc(-c3ccc(F)c(-c4cc(-c5cc(-c6ccc(N7c8ccccc8C(C)(C)c8ccccc87)cc6)ccc5F)cc(C(F)(F)F)c4)c3)cc2)c2ccccc21,-0.025789109
184,COc1c(-c2cccnc2-c2ccc(N(C(=O)OC(C)(C)C)c3ccccc3)cc2)cc(-c2cccnc2-c2ccc(N(C(=O)OC(C)(C)C)c3ccccc3)cc2)c(F)c1F,-0.234288355
185,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc(C)c(-c4ccc(C#N)c(-c5cc(C)c(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)cc5C)c4)cc3C)cc2)cc1,-0.05777173
186,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4c(-c5ccc(OC(F)(F)F)cc5-c5sc6ccccc6c5-c5ccc(-n6c7cc(OC)ccc7c7ccc(OC)cc76)cc5)sc5ccccc45)cc3)c2c1,-0.001116144
187,CS(=O)(=O)c1ccc(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)ccc2C#N)c(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)ccc2C#N)c1,-0.015473563
188,CCOc1c(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cc(Cl)cc1-c1ccc(C#N)c(-c2cc(Cl)cc(-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)c2OCC)c1,-0.007375555
189,Cn1ccc2cc(-c3cnccc3-c3cc4c(c(-c5ccncc5-c5ccc6c(ccn6C)c5)c3)NC(=O)C4=O)ccc21,-0.020317255
190,Nc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1-c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1N,-0.235461317
191,COc1ccc(-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)cc2)cc1-c1ccc(OCC2CCCCO2)c(-c2cc(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)cc3)ccc2OC)c1,-0.014152023
192,COc1ccc(-c2ccc(-n3c4ccc(C)cc4c4cc(C)ccc43)cc2)cc1-c1cc(C)c(-c2cc(-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)cc3)ccc2OC)cc1C,-1.271292702
193,FC(F)(F)c1cc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)ncc1-c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,-2.999246065
194,COc1c(-c2cc(C(F)(F)F)ccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(C)cc1-c1cc(C(F)(F)F)ccc1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,-0.026414235
195,CCOc1c(-c2cc(OCCCCCCC(=O)O)cc(-c3cc(Cl)cc(-c4ccc5ncn(C)c5c4)c3OCC)c2)cc(Cl)cc1-c1ccc2ncn(C)c2c1,-0.304016193
196,Cc1cc(-c2ccc(N(C)C)c3ccccc23)cc(-c2cc(-c3cc(-c4ccc(N(C)C)c5ccccc45)cc(C)c3F)c(F)c(F)c2O)c1F,-0.612753939
197,c1ccc(-c2ccc(-n3c4ccccc4c4ccc(-c5ccc(-c6ccc(-c7ccoc7-c7ccc(-c8ccc(-c9ccc%10c%11ccccc%11n(-c%11ccc(-c%12ccccc%12)cc%11)c%10c9)s8)s7)s6)s5)cc43)cc2)cc1,-0.025581101
198,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cc(C)cc(-c4ccc(-c5cc(C)cc(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)c5)nn4)c3)cc2)cc1,-0.023761556
199,CC(=O)Nc1n[nH]c(-c2cc(C)c(-c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)cc2C)c1-c1cc(C)c(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc1C,-0.107153642
200,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cccc(-c4ccc5cc(-c6cccc(-c7ccc(N(c8ccc(C)cc8)c8ccc(C)cc8)cc7)c6C)ccc5c4)c3C)cc2)cc1,-0.008272347
201,CCOc1c(-c2ccc(-n3c4cc(OC)ccc4c4ccc(OC)cc43)cc2)cc(Cl)cc1-c1cn(C(C)(C)C)nc1-c1cc(Cl)cc(-c2ccc(-n3c4cc(OC)ccc4c4ccc(OC)cc43)cc2)c1OCC,-0.006576567
202,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(F)c(-c4ccc(OC(F)(F)F)cc4-c4cc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)ccc4F)c3)cc2)cc1,-0.026404491
203,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccc(-c6cccc(-c7ccc(-c8ccc(-c9ccc(-n%10c%11ccccc%11c%11ccc(OC)cc%11%10)cc9)s8)s7)c6C#N)s5)s4)cc3)c2c1,-2.572668416
204,COC(=O)c1cc(-c2cc(-c3ccc4c(ccn4C)c3)c3ccccc3c2F)c(F)c(-c2cc(-c3ccc4c(ccn4C)c3)c3ccccc3c2F)c1N,-0.112689531
205,CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2ccc(-c3ccc4ccc(-c5ccc(-c6ccc(N(C(=O)OC(C)(C)C)c7ccccc7)cc6)cc5)cc4c3)cc2)cc1,-0.65412955
206,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2ccc(F)c(F)c2-c2cc(C#N)cc(-c3c(-c4ccc(-n5c6ccc(C)cc6c6cc(C)ccc65)cc4)ccc(F)c3F)c2)cc1,-0.041364746
207,CCOC(=O)c1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc(-c2cnc(-c3cc(C(=O)OCC)cc(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)c3)c3nsnc23)c1,-0.015633054
208,Cc1cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c(C)cc1-c1ccc(-c2cc(C)c(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2C)c(N)c1,-0.172917647
209,CCc1cc(-c2cncc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2)ccc1-c1cncc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)c1,-0.023363137
210,c1ccc(-n2c3ccccc3c3ccc(-c4cscc4-c4cc(-c5cscc5-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)cc(N5CCC6(CC5)OCCO6)c4)cc32)cc1,-0.00115196
211,CCn1c2ccccc2c2cc(-c3cccc(-c4cncc(-c5cccc(-c6ccc7c(c6)c6ccccc6n7CC)c5)c4C(=O)O)c3)ccc21,-0.004209235
212,C(=C/c1cc(/C=C/c2ccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)cc2)cc(Oc2ccccc2)c1)\c1ccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1,-0.056860606
213,COc1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1-c1ccc(-c2cc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)ccc2OC)c(C)c1C,-0.043514275
214,Cc1cc(-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)cc2)cc(-c2ccsc2-c2cc(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)cc3)cc(C)c2F)c1F,-0.019237019
215,Cn1ccc2cc(-c3ccc(F)c(-c4cc(-c5cc(-c6ccc7c(ccn7C)c6)ccc5F)c5[nH]c(=S)oc5c4)c3)ccc21,-0.000135995
216,Cc1cc(-c2ccc(N(C)C)c3ccccc23)c(C)cc1-c1cc(CO)cc(-c2cc(C)c(-c3ccc(N(C)C)c4ccccc34)cc2C)n1,-0.567329341
217,C(=C/c1cocc1/C=C/c1ccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1)\c1ccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1,-0.008373275
218,COC(=O)c1cc(-c2cc(-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)ccc2F)c(C(=O)OC)cc1-c1cc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)ccc1F,-0.002768222
219,Nc1c(-c2cscc2-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)cc2nc[nH]c2c1-c1cscc1-c1ccc2c(c1)c1cc(-c3ccccc3)ccc1n2-c1ccccc1,-0.023345131
220,Cn1ccc2cc(-c3ccc(F)c(F)c3-c3cc(CO)cc(-c4c(-c5ccc6c(ccn6C)c5)ccc(F)c4F)n3)ccc21,-0.001222661
221,Cc1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc(-c2cc3nc[nH]c3c(-c3cc(C)cc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)c3)c2N)c1,-0.00914976
222,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2cc(-c3ccc(/C=C/c4ccc(-c5cc(-c6ccc(-n7c8ccc(C)cc8c8cc(C)ccc87)cc6)c6ccccc6c5F)cc4)cc3)c(F)c3ccccc23)cc1,-0.239851908
223,CCn1c2ccccc2c2cc(-c3cncc(-c4cc(C(=O)O)c(-c5cncc(-c6ccc7c(c6)c6ccccc6n7CC)c5)cn4)c3)ccc21,-0.010648425
224,FC(F)(F)c1ccc2c(c1)N(c1ccc(-c3ncccc3-c3ccccc3-c3ccccc3-c3cccnc3-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)cc1)c1ccccc1S2,-0.000303975
225,COc1cc(-c2ccccc2-c2ccccc2-c2ccc(N(C)C)c3ccccc23)ncc1-c1ccccc1-c1ccccc1-c1ccc(N(C)C)c2ccccc12,-0.038642088
226,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5cc(OC(F)(F)F)cc(-c6ccc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)nc6)c5)cn4)cc3)c2c1,-0.627495702
227,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cc(-c4ccc(-c5ccc(-c6ccc(-c7cc(-c8ccc(N(c9ccc(C)cc9)c9ccc(C)cc9)cc8)no7)cc6)cc5)cc4)on3)cc2)cc1,-0.006762207
228,Cc1ccc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)c(-c2cncc(-c3c(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)ccc(C)c3F)c2C(=O)O)c1F,-0.001738609
229,Cc1cc(-c2cc(C)c(-c3cc(C)c(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)cc3C)cn2)c(C)cc1-c1ccc2c3ccccc3n(-c3ccc(-c4ccccc4)cc3)c2c1,-0.135895264
230,CCCCCCc1c(-c2cc(-c3ccc(-n4ccnc4)cc3)c3ccccc3c2F)sc(-c2cc(-c3ccc(-n4ccnc4)cc3)c3ccccc3c2F)c1CCCCCC,-0.392340602
231,Cc1cc(-c2ccc(-n3ccnc3)cc2)ccc1-c1ccc(-c2ccc(-c3ccc(-n4ccnc4)cc3)cc2C)c(N)c1,-0.482322044
232,C(=C/c1ccc2c(c1)[nH]c1cc(/C=C/c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)ccc12)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,-3.30141036
233,CCCCCCc1cc(-c2cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)no2)sc1-c1cc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)no1,-0.006134745
234,Fc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(-c2nnc(-c3cc(F)cc(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)c3)s2)c1,-0.012368912
235,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cncc(-c4cc(OC)cc(-c5cncc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)c5)c4)c3)cc2)cc1,-0.002870369
236,CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2cccc(-c3cnc(N)c(-c4cccc(-c5ccc(N(C(=O)OC(C)(C)C)c6ccccc6)cc5)c4)n3)c2)cc1,-0.184173434
